47,homogeneos,Tableros,4,Tableros de partic aglomer d=200,200,0.06,1000,0,0,0,0,0.33,11,0.37
48,homogeneos,Tableros,4,Tableros de partic aglomer d=300,300,0.069,1000,0,0,0,0,0.33,11,0.37
49,homogeneos,Tableros,4,Tableros de partic aglomer d=400,400,0.078,1000,0,0,0,0,0.33,11,0.37
50,homogeneos,Tableros,4,Tableros de partic aglomer d=500,500,0.087,1000,0,0,0,0,0.33,11,0.37
51,homogeneos,Tableros,4,Tableros de partic aglomer d=600,600,0.09,1000,0,0,0,0,0.43,11,0.37
52,homogeneos,Tableros,4,Tableros de partic aglomer d=700,700,0.11,1000,0,0,0,0,0.32,11,0.37
53,homogeneos,Tableros,4,Tableros de partic aglomer d=800,800,0.13,1000,0,0,0,0,0.16,11,0.37
54,homogeneos,Tableros,4,Tableros de partic aglomer d=900,900,0.15,1000,0,0,0,0,0.12,11,0.37
55,homogeneos,Tableros,4,Tableros de partic aglomer d=1000,1000,0.17,1000,0,0,0,0,0.09,11,0.37
56,homogeneos,Tableros,4,Tablero partic aglomer de lino d=300,300,0.073,1000,0,0,0,0,0.33,11,0.37
57,homogeneos,Tableros,4,Tablero partic aglomer de lino d=400,400,0.081,1000,0,0,0,0,0.33,11,0.37
58,homogeneos,Tableros,4,Tablero partic aglomer de lino d=500,500,0.11,1000,0,0,0,0,0.33,11,0.37
59,homogeneos,Tableros,4,Tablero partic aglomer de lino d=600,600,0.012,1000,0,0,0,0,0.43,11,0.37
60,homogeneos,Tableros,4,Tablero partic aglomer de lino d=700,700,0.15,1000,0,0,0,0,0.32,11,0.37
61,homogeneos,Tableros,4,Tablero fibras madera aglom d=200,200,0.047,1000,0,0,0,0,0.33,11,0.37
62,homogeneos,Tableros,4,Tablero fibras madera aglom d=300,300,0.054,1000,0,0,0,0,0.33,11,0.37
63,homogeneos,Tableros,4,Tablero fibras madera aglom d=350,350,0.056,1000,0,0,0,0,0.33,11,0.37
64,homogeneos,Tableros,4,Tableros ligncelulosicos de parts aglom,100,0.24,1000,0,0,0,0,0.33,11,0.37
65,homogeneos,Tableros,4,Tableros c/ laminado plastico 1 cara,1400,0.49,1000,0,0,0,0,0.0008,11,0.37
66,homogeneos,Tableros,4,Tableros c/ laminado plastico 2 caras,1400,0.44,1000,0,0,0,0,0.0008,11,0.37
67,homogeneos,Placas y planchas,5,Placas de fibro cemento d=600,600,0.15,1000,0,0,0,0,0.04,7.75,0.45
68,homogeneos,Placas y planchas,5,Placas de fibro cemento d=700,700,0.26,1000,0,0,0,0,0.03,7.75,0.45
69,homogeneos,Placas y planchas,5,Placas de fibro cemento d=800,800,0.3,1000,0,0,0,0,0.035,7.75,0.45
70,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1200,1200,0.39,1000,0,0,0,0,0.03,7.75,0.45
71,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1300,1300,0.45,1000,0,0,0,0,0.038,7.75,0.45
72,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1400,1400,0.51,1000,0,0,0,0,0.026,7.75,0.45
73,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1500,1500,0.58,1000,0,0,0,0,0.02,7.75,0.45
74,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1700,1700,0.7,1000,0,0,0,0,0.015,7.75,0.45
75,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1800,1800,0.87,1000,0,0,0,0,0.01,7.75,0.45
76,homogeneos,Placas y planchas,5,Placas de fibro cemento d=1950,1950,0.95,1000,0,0,0,0,0.009,7.75,0.45
77,homogeneos,Placas y planchas,5,Resina acrilica en planchas,1140,0.2,1000,0,0,0,0,0.0006,7.75,0.45
78,homogeneos,Placas y planchas,5,Policarbonato rigido en planchas,1150,0.23,1000,0,0,0,0,0.0006,112.9,6.03
79,homogeneos,Placas y planchas,5,Polietileno en planchas baja densidad,920,0.35,1000,0,0,0,0,0.0006,78.1,1.69
80,homogeneos,Placas y planchas,5,Polietileno en planchas alta densidad,960,0.5,1000,0,0,0,0,0.0006,84.4,2.02
81,homogeneos,Placas y planchas,5,Polipropileno rigido ,915,0.24,1000,0,0,0,0,0.0006,115.1,2.92
82,homogeneos,Placas y planchas,5,Policloruro de vinilo rigido (PVC),1350,0.16,1000,0,0,0,0,0.0006,77.2,2.61
83,homogeneos,Hormigones,6,Horm. c/ agregado petreo d=1800,1800,0.97,920,0,0,0,0,0.044,0.75,0.1
84,homogeneos,Hormigones,6,Horm. c/ agregado petreo d=1900,1900,1.09,920,0,0,0,0,0.036,0.75,0.1
85,homogeneos,Hormigones,6,Horm. c/ agregado petreo d=2000,2000,1.16,920,0,0,0,0,0.03,0.75,0.1
86,homogeneos,Hormigones,6,Horm. c/ agregado petreo d=2200,2200,1.4,920,0,0,0,0,0.022,0.75,0.1
87,homogeneos,Hormigones,6,Horm. c/ agregado petreo d=2400,2400,1.63,920,0,0,0,0,0.02,0.75,0.1
88,homogeneos,Hormigones,6,Horm. c/ agregado petreo d=2500,2500,1.74,920,0,0,0,0,0.019,0.75,0.1
89,homogeneos,Hormigones especiales,7,Horm de ladrillo triturado d=1600,1600,0.76,1000,0,0,0,0,0.05,0.75,0.1
90,homogeneos,Hormigones especiales,7,Horm de ladrillo triturado d=1800,1800,0.93,1000,0,0,0,0,0.047,0.75,0.1
91,homogeneos,Hormigones especiales,7,Horm normal c/ escoria de alto horno,2300,1.4,1000,0,0,0,0,0.03,0.75,0.1
92,homogeneos,Hormigones especiales,7,Horm liviano c/ arcilla exp d=700,700,0.22,1000,0,0,0,0,0.15,0.75,0.1
93,homogeneos,Hormigones especiales,7,Horm liviano c/ arcilla exp d=800,800,0.29,1000,0,0,0,0,0.1,0.75,0.1
94,homogeneos,Hormigones especiales,7,Horm liviano c arcilla exp d=900,900,0.36,1000,0,0,0,0,0.08,0.75,0.1
95,homogeneos,Hormigones especiales,7,Horm liviano c/ arcilla exp d=1000,1000,0.42,1000,0,0,0,0,0.07,0.75,0.1
96,homogeneos,Hormigones especiales,7,Horm liviano c/ arcilla exp d=1400,1400,0.57,1000,0,0,0,0,0.05,0.75,0.1
97,homogeneos,Hormigones especiales,7,Horm liviano c/ arcilla exp d=1600,1600,0.89,1000,0,0,0,0,0.048,0.75,0.1
